date_time,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm
2024-07-09 12:05:57.107260,146.93,329.65,1190.83,212.80,402.72,652.16,121.85,155.41,1004.47,145.30,301.36,59.43,124.45,85.66,236.15,491.71,146.35,61.04
2024-07-09 12:06:00.769558,143.00,334.58,1233.10,221.87,406.47,657.72,122.27,156.22,1009.83,146.38,301.36,60.12,125.21,85.66,201.83,449.23,141.87,62.78
2024-07-09 12:06:04.403894,142.21,332.61,1249.64,222.69,408.71,657.03,123.13,156.62,1013.04,147.10,302.39,60.46,126.72,85.66,199.38,443.92,142.43,62.78
2024-07-09 12:06:08.050837,143.78,335.57,1244.12,225.17,406.47,657.72,122.70,156.22,1018.40,146.38,301.36,60.46,126.72,85.66,197.75,441.79,142.43,62.78
2024-07-09 12:06:11.676004,142.21,334.58,1248.72,224.34,407.96,661.90,122.70,156.62,1015.19,147.10,303.41,60.46,126.72,85.66,197.75,442.85,141.87,62.78
2024-07-09 12:11:14.938611,145.35,328.66,1183.48,212.80,401.23,648.68,121.42,155.41,1003.39,145.30,302.39,59.43,125.21,85.66,237.79,495.95,146.35,61.91
2024-07-09 12:11:18.619429,143.00,332.61,1234.94,221.87,404.97,655.64,122.27,156.22,1014.11,147.10,301.36,60.12,126.72,85.66,201.83,452.41,142.43,62.78
2024-07-09 12:11:22.294240,142.21,334.58,1244.12,224.34,407.22,659.12,122.27,156.22,1014.11,146.38,302.39,60.46,126.72,85.66,200.20,443.92,142.43,62.78
2024-07-09 12:11:25.938391,142.21,334.58,1233.10,224.34,404.97,656.33,123.13,156.62,1011.97,146.74,301.36,60.46,126.72,85.66,199.38,444.98,142.99,62.78
2024-07-09 12:11:29.573509,141.43,334.58,1242.29,225.17,407.22,656.33,122.27,156.22,1013.04,147.10,301.36,60.46,125.96,85.66,197.75,443.92,142.43,62.78
2024-07-09 12:16:32.812141,145.35,327.67,1185.32,212.80,401.98,646.59,121.42,154.60,1003.39,144.93,300.34,59.09,124.45,85.66,235.34,493.83,146.35,61.91
2024-07-09 12:16:36.507041,142.21,333.60,1234.94,221.87,407.96,656.33,122.27,156.22,1016.26,146.74,303.41,60.12,125.96,85.66,201.83,449.23,142.99,62.78
2024-07-09 12:16:40.192742,141.43,332.61,1227.59,223.52,404.22,654.24,122.70,156.22,1016.26,147.10,300.34,60.46,126.72,85.66,200.20,447.10,142.43,62.78
2024-07-09 12:16:43.894339,141.43,333.60,1239.53,224.34,406.47,657.03,121.42,155.41,1017.33,146.74,301.36,60.12,125.96,85.66,198.56,447.10,141.87,62.78
2024-07-09 12:16:47.590183,141.43,334.58,1237.69,225.17,405.72,655.64,122.27,156.22,1014.11,146.74,302.39,60.46,126.72,85.66,198.56,443.92,142.43,62.78
2024-07-09 12:21:50.847446,145.35,330.63,1185.32,214.45,401.98,647.28,120.99,154.60,1003.39,145.30,302.39,59.09,124.45,85.66,237.79,498.08,146.35,61.91
2024-07-09 12:21:54.521525,141.43,331.62,1225.75,221.04,404.22,652.16,122.27,155.82,1010.90,146.38,303.41,60.12,125.96,85.66,201.83,450.29,142.43,62.78
2024-07-09 12:21:58.183422,140.64,334.58,1236.77,224.34,405.72,657.03,121.85,156.22,1013.04,146.74,303.41,60.12,126.72,85.66,201.02,447.10,142.43,62.78
2024-07-09 12:22:01.852361,141.43,333.60,1237.69,224.34,405.72,653.55,122.70,156.62,1013.04,146.74,303.41,60.46,126.72,85.66,199.38,446.04,142.43,62.78
2024-07-09 12:22:05.510908,140.64,333.60,1240.45,223.52,406.47,655.64,122.70,156.22,1016.26,146.74,301.36,60.46,126.72,86.49,198.56,443.92,142.43,62.78
2024-07-09 12:27:08.810037,143.78,329.65,1185.32,213.62,401.98,649.37,120.99,154.60,1002.32,145.30,300.34,59.09,124.45,85.66,236.97,493.83,146.35,61.91
2024-07-09 12:27:12.495574,140.64,333.60,1228.50,221.87,406.47,652.85,121.42,155.41,1011.97,146.38,302.39,60.12,125.96,85.66,203.47,453.47,142.43,62.78
2024-07-09 12:27:16.142722,139.85,333.60,1234.02,222.69,404.97,654.24,122.70,156.62,1011.97,146.74,301.36,60.12,126.72,85.66,201.02,447.10,142.43,62.78
2024-07-09 12:27:19.805522,139.07,332.61,1233.10,223.52,404.22,655.64,122.70,156.62,1014.11,147.10,301.36,60.12,125.96,85.66,199.38,448.16,142.43,62.78
2024-07-09 12:27:23.435995,139.07,330.63,1232.18,223.52,404.97,654.24,122.27,156.22,1009.83,146.38,301.36,60.46,125.96,85.66,199.38,447.10,142.43,62.78
2024-07-09 12:32:26.671250,143.00,328.66,1185.32,212.80,402.72,648.68,120.99,154.20,999.11,144.93,299.31,59.09,124.45,85.66,237.79,500.20,146.35,61.91
2024-07-09 12:32:30.361728,139.07,333.60,1227.59,221.87,404.97,652.16,122.27,155.82,1009.83,146.38,302.39,60.12,125.96,85.66,202.65,454.54,142.43,62.78
2024-07-09 12:32:34.046799,139.85,332.61,1222.07,222.69,404.22,652.85,121.85,155.41,1008.75,146.38,301.36,60.12,125.96,85.66,200.20,448.16,142.43,62.78
2024-07-09 12:32:37.715575,138.28,333.60,1236.77,223.52,405.72,654.24,122.27,156.62,1013.04,146.38,302.39,60.12,125.96,85.66,198.56,448.16,142.43,62.78
2024-07-09 12:32:41.399469,139.07,334.58,1236.77,224.34,405.72,655.64,121.85,156.22,1009.83,146.74,300.34,60.12,125.96,85.66,198.56,446.04,141.87,62.78
2024-07-09 12:37:44.663299,142.21,326.69,1168.78,211.97,398.98,642.41,120.99,153.80,1001.25,144.57,299.31,59.09,124.45,85.66,239.42,498.08,146.92,61.91
2024-07-09 12:37:48.288150,139.07,331.62,1217.48,221.87,404.22,647.98,121.42,155.41,1014.11,146.38,303.41,59.77,125.21,85.66,203.47,453.47,142.43,62.78
